Commit,Feature Name, (Classif:Pattern) matched pattern, (VM:op) New, (VM:op) Removed, (VM:type) Bool-tri,(VM:type) Value, (VM:vis.) Visible ,(VM:vis.) Internal , (VM:opt.) Optional,(VM:opt.) Mandatory, (M:target) Folder,(M:target) C.U.,(M:target) CFF, (M:target_update) New with new asset, (M:target_update) New with existing asset,(M:target_update) Remove with asset,(M:target_update) Remove but preserved asset,(I:ccp_op) New condition wrapping new code,(I:ccp_op) New condition wrapping edited code,(I:ccp_op) New condition wrapping existing code,(I:ccp_op) Deleted condition with its code,(I:ccp_op) Deleted condition with code edit, (I:ccp_op) Deleted condition but preserve code,(I:ref_op) Add reference,(I:ref_op) Removed reference,
1b2e98bc1e35ebe1f65c3db62c8317096ad7f2c8,DMA_ACPI,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
13be5432d8721d89cadae105663761f45f427842,DA8XX_REMOTEPROC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3778d05036cc7ddd983ae2451da579af00acdac2,VIDEO_DM365_ISIF,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3778d05036cc7ddd983ae2451da579af00acdac2,VIDEO_DAVINCI_VPIF,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3778d05036cc7ddd983ae2451da579af00acdac2,VIDEO_VPSS_SYSTEM,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3778d05036cc7ddd983ae2451da579af00acdac2,VIDEO_VPFE_CAPTURE,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
3778d05036cc7ddd983ae2451da579af00acdac2,VIDEO_ISIF,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
2a6aba8585c0f56d24daf53bfff29c91bcf0db8a,RAMSTER_DEBUG,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,
22691aec19371c0817565c3af54e276884e908ee,COMEDI_AMPLC_PC263,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
668761ac01d6f5a36b8e5a24d4e154550e2c4c3b,BRCMFMAC_SDIO_OOB,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,
9abd5f0555df6cd36130feb742f1def6d99c60fe,COMMON_CLK_SI5351,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
e95dddb34c896f33e89f97365491e7932f89a0c0,HAVE_IMX_ANATOP,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
61fc41317666be400802ac793f47de816ef7bd57,ARCH_HAS_RESET_CONTROLLER,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61fc41317666be400802ac793f47de816ef7bd57,RESET_CONTROLLER,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
f64122c1f6ade301585569863b4b3b18f6e4e332,DRM_QXL,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
1157f69bee295987952bf0cbbcbc419d497eb51c,USB_SERIAL_WISHBONE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
b49977a60dff529c1242f2d427774ea55885bc0b,USB_DWC2_DEBUG_PERIODIC,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
0a43cd3b1cc1b7e1dfc461cf55b414610d038769,DEBUG_PXA_UART1,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
98d4f2acb91ac4a839eab6b92f02f57986af2197,MACH_CLOUDBOX_DT,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
af7837c78d789d1d9972a52f0c5ad8c955d6b53e,B4_QDS,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
9f4c350d520e848b122dce3eb5b566ca635b98ca,MPC10X_OPENPIC,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
781b0e870c72be8a24c074073547e74e7b9bffd6,ARCH_HAS_DEFAULT_IDLE,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cd19965a5e80abfa1a83a1fdc35f38c93972e209,FB_OMAP_CONSISTENT_DMA_SIZE,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49d7b5bfb79cd5f8141a2998e2f4003d0ed65e5c,ARM_EXYNOS5440_CPUFREQ,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
9c5320c8ea8b8423edca2c40cd559f1ce9496dab,X86_AMD_FREQ_SENSITIVITY,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
6eb1c377423572374518f5be93214d139d113090,CBE_CPUFREQ,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
6eb1c377423572374518f5be93214d139d113090,CBE_CPUFREQ_PMI_ENABLE,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6eb1c377423572374518f5be93214d139d113090,CBE_CPUFREQ_PMI,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
6eb1c377423572374518f5be93214d139d113090,CPU_FREQ_CBE,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
6eb1c377423572374518f5be93214d139d113090,CPU_FREQ_CBE_PMI,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
764295ae675bb252de3637e36a6602a9aed7de6b,US3_FREQ,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
764295ae675bb252de3637e36a6602a9aed7de6b,US2E_FREQ,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
764295ae675bb252de3637e36a6602a9aed7de6b,SPARC_US3_CPUFREQ,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
764295ae675bb252de3637e36a6602a9aed7de6b,SPARC_US2E_CPUFREQ,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
7a9989356b23fa2c7731632d3b575c53c1ac8bce,MIPS_CPUFREQ,-,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
81c720c90e6fbda5a1f53f932035de899f27adb6,CPU_FREQ_AT32AP,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
81c720c90e6fbda5a1f53f932035de899f27adb6,AVR32_AT32AP_CPUFREQ,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
59a2e613d07fbd592ff711c87458eabcf9c98902,CPU_FREQ_SA1100,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
59a2e613d07fbd592ff711c87458eabcf9c98902,CPU_FREQ_SA1110,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
59a2e613d07fbd592ff711c87458eabcf9c98902,ARM_SA1100_CPUFREQ,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
59a2e613d07fbd592ff711c87458eabcf9c98902,ARM_SA1110_CPUFREQ,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
fcbc51e54d2aa9d402206601f4894251049e5d77,DRM_IMX_TVE,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
4c3ffffdbca2e6f6f5125fa7b149d87a13f92c94,ARCH_MSM_SCORPIONMP,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21e59123a8737544bfdc547e6fbb63aef2f9d284,PINCTRL_IMX6SL,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3442a7b51d1cfae144f3289ab0be44e27c236f53,MACH_MX21,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3442a7b51d1cfae144f3289ab0be44e27c236f53,ARCH_MX5,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3442a7b51d1cfae144f3289ab0be44e27c236f53,ARCH_MX51,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3442a7b51d1cfae144f3289ab0be44e27c236f53,ARCH_MX53,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
e27da53bae60247d87c29cf744fb92afce673d6a,IMX_HAVE_PLATFORM_AHCI,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
5628832f4c2c2604d5c99f3c2ff8aa73b0b121b8,BINFMT_ELF,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fbf8e13d31bafd1fd1135627b1eaaf70520cb8ab,ARC_CANT_LLSC,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
fbf8e13d31bafd1fd1135627b1eaaf70520cb8ab,ARC_HAS_COH_LLSC,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8350_CONFIG_MODE_0,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8350_CONFIG_MODE_1,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8350_CONFIG_MODE_2,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8350_CONFIG_MODE_3,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8351_CONFIG_MODE_0,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8351_CONFIG_MODE_1,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8351_CONFIG_MODE_2,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8351_CONFIG_MODE_3,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8352_CONFIG_MODE_0,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8352_CONFIG_MODE_1,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8352_CONFIG_MODE_2,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d95c785500f60c59e4257385af2cfee7d4044809,MFD_WM8352_CONFIG_MODE_3,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61dd726131777017348b70bd8576b42994a8ffa2,PINCTRL_S3C64XX,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
119fd635e383c1a58990e5805acc29f48ed3e360,SUN4I_TIMER,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
119fd635e383c1a58990e5805acc29f48ed3e360,SUNXI_TIMER,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
9773696105534dd5193576adfe4a0117a6489c64,USB_EHCI_HCD_AT91,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,
7675d6ba436f8439fc524ee0b42dc562cb1bc74e,USB_EHCI_HCD_SPEAR,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,
a76dd463c58efa5dfd72c3dd41f5a76b196f7ab1,USB_EHCI_HCD_ORION,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,
d166991234347215dc23fc9dc15a63a83a1a54e1,GENERIC_IDLE_LOOP,ACINMF,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
fe72e27368265a99f6a0a189a5d593aac320a59d,EXYNOS_DEV_DRM,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0fa8794e65348a08722aa3eed9df0034bca8d4cb,ACPI_DEBUG_FUNC_TRACE,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
f87b95dd2e4a8832b1d6034f15a5324db42608a0,DEBUG_UX500_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
b7e614c8bf5c898b172d7dfed9853fdda35be5cc,CPU_FREQ_INTEGRATOR,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
b7e614c8bf5c898b172d7dfed9853fdda35be5cc,ARM_INTEGRATOR,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
cffc96eb4f91ba0f974b352a28b15f84950bd776,CPU_FREQ_PXA,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
e1eb49063b301fd885fca63e2f24d1dac1d65d0e,SENSORS_LM95234,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
9de2e2e84e7d52e4c2a9e1a1e21ab6ac686233c0,SENSORS_NCT6775,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
51c2a4871c1b47255ff8d74f0a86b2a0defff319,SENSORS_ADT7X10,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
51c2a4871c1b47255ff8d74f0a86b2a0defff319,SENSORS_ADT7310,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
f333a331adfacf8c7a9dbf7e5f72b10a0356156b,SPI_TEGRA114,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
e8beacbb85a5c1de1117400c5ddb450514a8372c,SPI_FSL_CPM,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
dcf8abfcb0816adfb9bb175cbea00d7a1a2cae69,MTD_H720X,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
75d0c37419abd3757e139c7bbb20d52e12d2791e,MTD_ONENAND_SIM,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
660685d9d1b4730f0b5ca97fa95f272f99c63bce,MTD_CHAR,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,
660685d9d1b4730f0b5ca97fa95f272f99c63bce,HAVE_MTD_OTP,RCINMF,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
c188a141672e4e3d6428ba53c9b709b8b631d8d5,MTD_NAND_H1900,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
3e6f9aff773c48fb2a589754abe6584f2bdc3095,MTD_NAND_PPCHAMELEONEVB,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
b08a25ade20542d43881c94c6fd4e03f90c1f096,MTD_IXP2000,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
bece641c967a8fa76cae718daa46c36a0c298cc7,MTD_DILNETPC,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
bece641c967a8fa76cae718daa46c36a0c298cc7,MTD_DILNETPC_BOOTSIZE,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
a312c87ab019bca1400e4082a14c3e1c3d8f884d,MTD_TQM8XXL,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
83bfc0d1a728ffdd367b169f8fb1594c8423ddd8,MTD_RPXLITE,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
2c319041368ce126a473a123ba0746bac5bd7fe9,MTD_MBX860,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
f708364b676a2e6817124392dc5f1731a33cf25b,MTD_DMV182,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
e6828b1b7af084d1271779eeeaf079dfd0c38dac,MTD_DBOX2,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
b5a6c3095f0b8c69b1e5c4bacb7ee13069f2688d,MTD_DOC2000,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
b5a6c3095f0b8c69b1e5c4bacb7ee13069f2688d,MTD_DOC2001,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
b5a6c3095f0b8c69b1e5c4bacb7ee13069f2688d,MTD_DOC2001PLUS,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
02f57fe448618722ed713fe1002894ead9981310,MTD_NAND_RTC_FROM4,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
f7025a43a9da26fb79684c6b75ddfe6b1b5986bf,MTD_NAND_MUSEUM_IDS,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
6af6dc2d2aa654e928ed0a64c28724d1cd2c36c1,KEYBOARD_CROS_EC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
a17d94f0b6e1581391378dcb11c18ddebf6dcf8e,MFD_CROS_EC_SPI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
89969009485fa9e62814afaa438c12c45d7d2def,MFD_CROS_EC_I2C,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
4ab6174e8cdb007cf500e484bdf454b8d14d524a,MFD_CROS_EC,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
b8d9834a1258460311a7b318cd851eb323dd63cd,VIDEO_EXYNOS4_FIMC_IS,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,
d696e3f6585ddeb7bddbf0783b649fa669459a5c,MACH_MXS_DT,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
4f0f234fce1d263cc9881456352e8fd56ead0514,CADENCE_TTC_TIMER,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
dc1010860b03a0db7683bafb69a4bc2310f4d9ec,GPIO_VT8500,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_WMT,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_VT8500,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_WM8505,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_WM8650,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_WM8750,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
170c6152aebc5538db22dbdf56fba11ccba7a6f4,PINCTRL_WM8850,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
3ca277e41914ab344214ed50a41c14c48ae973f3,PERIODIC_HZ,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3ca277e41914ab344214ed50a41c14c48ae973f3,NO_HZ_IDLE,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3451d0243c3cdfd729b36f9684a14659d4895ca3,NO_HZ_COMMON,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,
1d8fc2518c1cddef0902b0a2c51946732a0982fc,USB_F_OBEX,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
60540ea2c51fa4feb475f689adce56297cb52010,USB_F_SERIAL,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
3cc828fdb32281cc8166d3a40bee32b90ce3cad8,MACH_LAGER,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
78ded16886f539830ed58d9bc043656c1785a082,MACH_APE6EVM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
53e42c2974feaa269bc485267d0a4df0ef55e549,MACH_BOCKW,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
c98f6c21afaf4692886cea0f5b63ead9945d85cc,PINCTRL_PFC_R8A73A4,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
119f5e448d32c11faf22fe81f6f2d78467a47149,GPIO_RCAR,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2fc72cd8354e3e9c4893fc082614266ddb599902,AK8975,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
2fc72cd8354e3e9c4893fc082614266ddb599902,SENSORS_AK8975,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
bffd1f8ac87a798515a8aed5f64047b182e049f5,EXYNOS_THERMAL_EMUL,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,
8a67f0ef2b684b34162d39e8f436fe39e9635a19,ARM_BIG_LITTLE_CPUFREQ,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
8a67f0ef2b684b34162d39e8f436fe39e9635a19,ARM_DT_BL_CPUFREQ,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
fa0d654c84c7705d90a2492b4611e1da7ccdf69c,ARMADA_THERMAL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
0468b2d6b6ae71699c22e67701e23d6ca8ff3046,ARCH_R8A7790,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
ccb7cc749f78166178184f77dd95ea24db9d5bb0,ARCH_R8A7778,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
eccf0607e450f5c6ca2af5d826d9308e8cdb6848,ARCH_R8A73A4,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
8b138d4898a006d94de9fd8eab8cb8c49c08ba7e,RTL8188EE,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
48a1d032c954b9b06c3adbf35ef4735dd70ab757,LEDS_TRIGGER_CAMERA,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,
ff45262a85dbf1bc74463c5dcea1d71a406d4d8e,LEDS_LP5562,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
842db74a2b02d4caa07ece65a834e7715c419c23,MACH_OMAP_HTCWIZARD,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
180cb7d6ab8cb2a48f11fe2bdde85aa3ab359c3a,CPU_FREQ_IMX,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,
b9e7196ecdf6d7cd7a41b560e596c9af94413c05,MPC512x_GENERIC,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
b9e7196ecdf6d7cd7a41b560e596c9af94413c05,MPC5121_GENERIC,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
9a23fe65cf36efc6cb40e96405a3f142c7732805,CPU_IDLE_KIRKWOOD,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
56fa1a6a6a7da91e7ece8b01b0ae8adb2926e434,VIDEO_SAMSUNG_EXYNOS4_IS,AVOGMF,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
56fa1a6a6a7da91e7ece8b01b0ae8adb2926e434,VIDEO_SAMSUNG_S5P_FIMC,RVOGMF,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
