Commit,Feature Name, (Classif:Pattern) matched pattern, (VM:op) New, (VM:op) Removed, (VM:type) Bool-tri,(VM:type) Value, (VM:vis.) Visible ,(VM:vis.) Internal , (VM:opt.) Optional,(VM:opt.) Mandatory, (M:target) Folder,(M:target) C.U.,(M:target) CFF, (M:target_update) New with new asset, (M:target_update) New with existing asset,(M:target_update) Remove with asset,(M:target_update) Remove but preserved asset,(I:ccp_op) New condition wrapping new code,(I:ccp_op) New condition wrapping edited code,(I:ccp_op) New condition wrapping existing code,(I:ccp_op) Deleted condition with its code,(I:ccp_op) Deleted condition with code edit, (I:ccp_op) Deleted condition but preserve code,(I:ref_op) Add reference,(I:ref_op) Removed reference,

9ac6adbcab11b5fe65fb281bf407527ff23166bc,VT,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9ac6adbcab11b5fe65fb281bf407527ff23166bc,VT_CONSOLE,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9ac6adbcab11b5fe65fb281bf407527ff23166bc,HW_CONSOLE,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9ac6adbcab11b5fe65fb281bf407527ff23166bc,UNIX98_PTYS,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

3abc94480225677ea08af817d56edfb0df9e9b80,ARC_STACK_NONEXEC,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,

8469ba39a6b77917e8879680aed17229bf72f263,INFINIBAND_QIB_DCA,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

9851ca5774e693e2088a4b34ad456cfaadaf29a7,DEBUG_NSPIRE_CLASSIC_UART,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9851ca5774e693e2088a4b34ad456cfaadaf29a7,DEBUG_NSPIRE_CX_UART,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9851ca5774e693e2088a4b34ad456cfaadaf29a7,ARCH_NSPIRE,AVOCFF,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,

98505ff9f2fa1a1b33d90d39ab76a54a3b189ee2,MX3_VIDEO,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98505ff9f2fa1a1b33d90d39ab76a54a3b189ee2,VIDEO_MX2_HOSTSUPPORT,-,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

f3d27f34fdd7701e499617d2c1d94480a98f6d07,VIDEO_USBTV,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

99b82abb0a35b07310ea6334257829af168c8e08,PWM_RENESAS_TPU,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

76abbdde2d95a3807d0dc6bf9f84d03d0dbd4f3d,PWM_SYSFS,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

d63dc0514d56e108cc96e334ca26b538263e52a2,ARCH_ROCKCHIP,AVOMF,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,

38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_ROCKCHIP_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK29_UART0,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK29_UART1,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK29_UART2,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK3X_UART0,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK3X_UART1,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK3X_UART2,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
38bd6892abbf7d60b1e9ff7f1a2b8019b552eed3,DEBUG_RK3X_UART3,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

99f42f937a080995b34e1ed75ed6934b5f96f9ca,CRYPTO_TWOFISH_AVX2_X86_64,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

3d387ef08c40382315b8e9baa4bc9a07f7c49fce,CRYPTO_BLOWFISH_AVX2_X86_64,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

5700f743b597951743da9c7d891d3989aac0486e,X86_DEBUG_STATIC_CPU_HAS,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

159428538323188158a6058956c16c199909d844,ARCH_XGENE,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

d726d8d719b6ac919cc4d5cae73831a2ffe36118,INTEGRITY_AUDIT,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,
d726d8d719b6ac919cc4d5cae73831a2ffe36118,IMA_AUDIT,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,


968219fa334ce8fed3421dd12ea12e9f562c95cb,8XX_MINIMAL_FPEMU,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,

5ffd229c02731a91d08ca21e76b503c5bbb5c095,VFIO_IOMMU_SPAPR_TCE,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

4e13c1ac6baa1d6c2b650d66ca89e1e12727ec19,SPAPR_TCE_IOMMU,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

071df9422ac91c0d290e81f5ae2635c74cda6d00,PPC_EARLY_DEBUG_BOOTX,FCFTVOF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,


4debfe409b6e550032bfef9733e9f6f7c5613617,FMC_CHARDEV,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

6007b1bd0f752a5c022f7944c65fb96c39d6db3d,FMC_WRITE_EEPROM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

056d83f3c30c398f14eb879f1d1707e3a7808f4a,FMC_TRIVIAL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

6c62a895e572145f8aa24f2040d1bb8eff473313,FMC_FAKEDEV,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

191d754f5bfd99d682cd496759f56d97294bfdf0,SOC_EXYNOS5420,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

ac4c1a9b33005969b05de0f13ec90ec426a76769,DRM_IMX_LDB,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

a4658e57a7a1bc8d6b54c29c051426ea838fd6d7,SAMSUNG_WDT_RESET,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

564d06b1266ee62c9b47eab8305755e5ff6e38d5,EXYNOS4_SDHCI_CH0_8BIT,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
564d06b1266ee62c9b47eab8305755e5ff6e38d5,EXYNOS4_SDHCI_CH2_8BIT,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

105dddbfcc3ceb8bde60af1121a60ea9978fe714,S5P_IRQ_PM,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
105dddbfcc3ceb8bde60af1121a60ea9978fe714,SAMSUNG_PM_GPIO,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

880cf0717f70678b2ecd6bb762e469c64c3b0d83,GPIO_SAMSUNG,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,

a5d811bbf1c6df86cfe23948059ea614554b9f19,PINCTRL_BAYTRAIL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

49464ae502680e362be519ac024a0f5998faaa7e,IWLWIFI_DEVICE_TESTMODE,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,

e25ac142f3c8476410a562c481e5c29efbb1cd43,ARCH_AT91RM9200DK,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

dbb8d76e5ed9bb7f33a092f4aa5b28d8b1c872a4,ARM_TEGRA_CPUFREQ,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

3ad7a42d5a9c3736cd6d2c6f7e6038d0ca8b316c,TI_PRIV_EDMA,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

9c9f32eddee56888c7acd0d69134a5dcae09e1a8,FMC,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

b1f254e35d85535b17af2786d06fe88f15f304f7,EXTCON_PALMAS,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

dc7d48635dd3c3fd5360238f7d2c697ff13abe7b,MFD_WM8997,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,

828989ad87af15b555f783a70efa2cc526b35b3f,DEBUG_KEYSTONE_UART0,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
828989ad87af15b555f783a70efa2cc526b35b3f,DEBUG_KEYSTONE_UART1,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
828989ad87af15b555f783a70efa2cc526b35b3f,ARCH_KEYSTONE,AVOCFF,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,

f1a18a10566081abfce1649c2f3884b28fff7372,X86_PKG_TEMP_THERMAL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS_SERIAL,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS_ACM,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS_OBEX,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS_NCM,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
d1c02452a2d0bca01c5bcc81de502746c6a1dde1,USB_CONFIGFS_ECM,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

801bb21c600161c8626d7d9cb649be869ee4dbbe,ARM_MPU,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,



dd324da7f323d2e2cbcc5abd20bd3da474dba1fd,DEBUG_U300_UART,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,


6077ce8d5901a07c3047fa7973cce5b98142ab2b,DISPLAY_PANEL_NEC_NL8048HL11,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

2e1def0c215cfca76af77cb9655a902bc4e7ba3b,DISPLAY_PANEL_TPO_TD043MTEA1,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

922ae890a993e8f5ca1ef776b4c8856d0aa7de25,DISPLAY_PANEL_SHARP_LS037V7DW01,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

f92f168f8dc33c8db100fdd0c4ccfb26adedce61,DISPLAY_PANEL_LGPHILIPS_LB035Q02,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

84192742d9c26d75f26751f9e692cc68230d43a5,DISPLAY_PANEL_SONY_ACX565AKM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

dbc23840b4d70fd1c284987cea68a476e3634d5a,DISPLAY_PANEL_DSI_CM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

04f0ff022dde900ce2bb363f7b5b7a21c079cd21,DISPLAY_PANEL_DPI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

61a7f24a3f148b3fe491154943221f1a7fa729b7,DISPLAY_CONNECTOR_ANALOG_TV,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

3cb07ee66bca756921f0e967b687f4d0e05ba439,DISPLAY_CONNECTOR_HDMI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

348077b154357eec595068a3336ef6beb870e6f3,DISPLAY_CONNECTOR_DVI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

a0ee577fa26959d6ae8fe89ea5121ec444e8c0f1,DISPLAY_ENCODER_TPD12S015,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

2773fefbd764646a3dba3349d4848d90d85a127d,DISPLAY_ENCODER_TFP410,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

4867e99d2165416f8b1093c3267b5f5ac5ebf8ef,SND_DAVINCI_SOC_SFFSDR,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

4a1b573346ee0d64d95beb78d49a5bbb574e6c6a,ARCH_HAS_BANDGAP,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

85bf6d4e4b100efda8169f6f98fd65d0029c7813,IMX_WEIM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

fc7fe01518b0a29750313a7cc9dc8f8a0416a6b4,SND_SPEAR_EVM,MVOFNO,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
fc7fe01518b0a29750313a7cc9dc8f8a0416a6b4,SND_SPEAR1340_EVM,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

794987ace5f17f73e327b06b07588e2c4bfc54c6,MXC_ULPI,RIMF,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

5be913c6824e1957e03ae432b60717c21f2c53d1,SOC_VF610,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,

31a2fbf70e1cf3fcd6623a928a5547a2c5c6733f,SOC_IMX6SL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,

34e8a16b944e63e0032e9b1ca699593aad20a7ba,DEBUG_IMX6SL_UART,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

53332005bfde9d2e3c9a66030c0e8c2598eaa1d5,MACH_BONITO,RVOMF,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,

b24bd7e97b3784afca6b808be1e5848e30e637ac,MACH_AP4EVB,RVOMF,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,
b24bd7e97b3784afca6b808be1e5848e30e637ac,AP4EVB_QHD,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
b24bd7e97b3784afca6b808be1e5848e30e637ac,AP4EVB_WVGA,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

3c2b1042d2db50506b387611f7a60e81241cfabc,MEMORY_START,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3c2b1042d2db50506b387611f7a60e81241cfabc,MEMORY_SIZE,RVMVF,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

d3e5116119bd02ea7716bbe04b39c21bba4bcf42,PINCTRL_ROCKCHIP,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

78bafc66180d42f972b443b0b573a1b6ff9aa522,PINCTRL_VF610,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

560746eb79d3124a278452c8dd968682b521cc82,I2C_WMT,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

cd8dc7ae41f2b2e6392e32c8471589a8ca5fa705,SAMSUNG_ATAGS,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

7cbe0ff3e475b7268ad9b55057048b2299fd60e0,NFC_SIM,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

8a00a61b0ef2bfd1b468dd20c0d0b1a94a8f7475,NFC_NCI_SPI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

af07484863e0c20796081e57093886c22dc16705,HAVE_ARCH_TRANSPARENT_HUGEPAGE,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

d03bb1455f3a2804539ed27047fd3b073fdeb3e0,FORCE_MAX_ZONEORDER,internal value feature change,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

084bd29810a5689e423d2f085255a3200a03a06e,SYS_SUPPORTS_HUGETLBFS,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
084bd29810a5689e423d2f085255a3200a03a06e,ARCH_WANT_GENERAL_HUGETLB,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
084bd29810a5689e423d2f085255a3200a03a06e,ARCH_WANT_HUGE_PMD_SHARE,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,

53313b2c9130a54dece8595c5a77fd787f340433,ARCH_WANT_GENERAL_HUGETLB,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

cfe28c5d63d86b558a1bf1990db7a0aa55b2dec9,ARCH_WANT_HUGE_PMD_SHARE,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

c2804cd694f0fa57fcf14a9bd44fbbeb34e606cf,DEBUG_MVEBU_UART_ALTERNATE,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,

79f8511c83f13689913f54d2f189297c226ec064,IOMMU_HELPER,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79f8511c83f13689913f54d2f189297c226ec064,NEED_SG_DMA_LENGTH,-,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79f8511c83f13689913f54d2f189297c226ec064,SWIOTLB,internal mandatory impl. feature change,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,



c24d2976c7834aa948f9d8a48ad4285cfbaf1c3a,SOC_TZ1090,AVOCFF,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,

078328da5d5dfbd2b1333eb545bd89d6dfa984ef,HID_PS3REMOTE,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,

8926fa4f9b6160b1953ca44852d6044b58a829e1,DRA752_THERMAL,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

045a1faca83cdaa54dd88f9a2875debdea5d79fa,VIDEO_EXYNOS4_IS_COMMON,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

38ff87f77af0b5a93fc8581cff1d6e5692ab8970,GENERIC_SCHED_CLOCK,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,

eda9dcfa56f4864e0e4340f5af3f3e39f514b726,MSM_V2_TLMM,RCINMF,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,

eb4928cfc6263c3377d049a41830e36d1af15b31,WIL6210_TRACING,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
eb4928cfc6263c3377d049a41830e36d1af15b31,ATH6KL_TRACING,RVOAF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

040a62cf1c040362fb11587fb9f02e1881f4c237,SND_SOC_TEGRA_RT5640,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

5e3dd157d7e70f0e3cea3f2573ed69fb156a19d5,ATH10K,AVOGMF,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
5e3dd157d7e70f0e3cea3f2573ed69fb156a19d5,ATH10K_PCI,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
5e3dd157d7e70f0e3cea3f2573ed69fb156a19d5,ATH10K_DEBUG,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5e3dd157d7e70f0e3cea3f2573ed69fb156a19d5,ATH10K_DEBUGFS,AVONMF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
5e3dd157d7e70f0e3cea3f2573ed69fb156a19d5,ATH10K_TRACING,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,

997b05203b0a710e11f9b2732bef2d2fdc1d824b,SND_SOC_RT5640,AIMF,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

e58070ee4fdf797c47cb296992ce8db3df715eca,SND_SPEAR_EVM,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
e58070ee4fdf797c47cb296992ce8db3df715eca,SND_SPEAR1340_EVM,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
e58070ee4fdf797c47cb296992ce8db3df715eca,SND_SPEAR_SOC,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
e58070ee4fdf797c47cb296992ce8db3df715eca,SND_SPEAR_SPDIF_OUT,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
e58070ee4fdf797c47cb296992ce8db3df715eca,SND_SPEAR_SPDIF_IN,FCUTVOF,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,

8de2ae2a7f1fd71dc56d6b014029f93093e9c5d5,SND_SOC_IMX_WM8962,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

970585c68bfcf9f30cadbdf458c6b414e36862c3,SOC_AM43XX,AVOAF,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,

ba166e900b502b74b9425881caa94f94891b0a1f,OF_DEVICE,internal mandatory impl. feature change,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,

88b613e6234def882b0b601bf831bf89af2e27f0,PWM_PCA9685,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

d29268ceb8f500be5fa4636b1335c974250c0f34,MTD_AUTCPU12,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,


f83478240e742efe1103110c28d48cc2b4dcee5c,AD7303,AVOMF,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,

45fcac1aad5d092f46fc95230aad818abb221b34,SSBI,RVOGMF,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,

19db577868e94c80dc9a569d937109f95c34d0f4,CW1200_ETF,RVONMF,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,

fa8eeae102570dfdf3fd14347a0671cff8a2cfe4,CW1200_ITP,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,

c869c75c16b3d1ffcf64fb2fd63ba0c4a369071c,OMAP_MBOX_FWK,RVOMF,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,
c869c75c16b3d1ffcf64fb2fd63ba0c4a369071c,OMAP_MBOX,AIMF,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
